Business,Entertainment,Politics,Sport,Tech,Healthcare,Academic,Media & News
0.0,4.1,0.0,2.5,4.25,0.0,2.25,5.0
0.0,4.1,0.0,2.5,4.25,0.0,2.25,5.0
0.0,4.1,0.0,2.5,4.25,0.0,2.25,5.0
0.0,4.1,0.0,2.5,4.25,0.0,2.25,5.0
0.0,4.1,0.0,2.5,4.25,0.0,2.25,5.0
0.0,4.1,0.0,2.5,4.25,0.0,2.25,5.0
0.0,4.1,0.0,2.5,4.25,0.0,2.25,5.0
0.0,4.1,0.0,2.5,4.25,0.0,2.25,5.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
2.5,0.0,3.0,2.5,4.0625,4.5,0.0,0.0
0.0,3.0,4.3,0.0,0.0,5.0,0.0,2.833333333333333
0.0,3.0,4.3,0.0,0.0,5.0,0.0,2.833333333333333
0.0,3.0,4.3,0.0,0.0,5.0,0.0,2.833333333333333
0.0,3.0,4.3,0.0,0.0,5.0,0.0,2.833333333333333
0.0,3.0,4.3,0.0,0.0,5.0,0.0,2.833333333333333
0.0,3.0,4.3,0.0,0.0,5.0,0.0,2.833333333333333
0.0,3.0,4.3,0.0,0.0,5.0,0.0,2.833333333333333
0.0,3.0,4.3,0.0,0.0,5.0,0.0,2.833333333333333
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
4.0,4.166666666666667,0.0,3.928571428571429,2.5,4.166666666666667,3.5,0.0
0.0,2.0,0.0,2.5,0.0,4.1,3.0,0.0
0.0,2.0,0.0,2.5,0.0,4.1,3.0,0.0
0.0,2.0,0.0,2.5,0.0,4.1,3.0,0.0
0.0,2.0,0.0,2.5,0.0,4.1,3.0,0.0
0.0,2.0,0.0,2.5,0.0,4.1,3.0,0.0
0.0,2.0,0.0,2.5,0.0,4.1,3.0,0.0
0.0,2.0,0.0,2.5,0.0,4.1,3.0,0.0
0.0,2.0,0.0,2.5,0.0,4.1,3.0,0.0
0.0,2.0,4.1,2.0,0.0,0.0,3.5,2.5
0.0,2.0,4.1,2.0,0.0,0.0,3.5,2.5
0.0,2.0,4.1,2.0,0.0,0.0,3.5,2.5
0.0,2.0,4.1,2.0,0.0,0.0,3.5,2.5
0.0,2.0,4.1,2.0,0.0,0.0,3.5,2.5
0.0,2.0,4.1,2.0,0.0,0.0,3.5,2.5
0.0,2.0,4.1,2.0,0.0,0.0,3.5,2.5
0.0,2.0,4.1,2.0,0.0,0.0,3.5,2.5
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
2.5,2.0,4.5,2.0,0.0,4.2,3.5,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
4.357142857142857,0.0,3.0,5.0,0.0,2.75,4.4,0.0
2.5,0.0,0.0,4.1,0.0,3.5,2.0,3.0
2.5,0.0,0.0,4.1,0.0,3.5,2.0,3.0
2.5,0.0,0.0,4.1,0.0,3.5,2.0,3.0
2.5,0.0,0.0,4.1,0.0,3.5,2.0,3.0
2.5,0.0,0.0,4.1,0.0,3.5,2.0,3.0
2.5,0.0,0.0,4.1,0.0,3.5,2.0,3.0
2.5,0.0,0.0,4.1,0.0,3.5,2.0,3.0
2.5,0.0,0.0,4.1,0.0,3.5,2.0,3.0
2.333333333333333,0.0,0.0,0.0,4.5,0.0,0.0,0.0
2.333333333333333,0.0,0.0,0.0,4.5,0.0,0.0,0.0
2.333333333333333,0.0,0.0,0.0,4.5,0.0,0.0,0.0
2.333333333333333,0.0,0.0,0.0,4.5,0.0,0.0,0.0
2.333333333333333,0.0,0.0,0.0,4.5,0.0,0.0,0.0
2.333333333333333,0.0,0.0,0.0,4.5,0.0,0.0,0.0
2.333333333333333,0.0,0.0,0.0,4.5,0.0,0.0,0.0
2.333333333333333,0.0,0.0,0.0,4.5,0.0,0.0,0.0
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,2.5,0.0,4.0,2.5,4.25,3.5,2.5
0.0,3.75,0.0,3.0,4.4,0.0,0.0,4.5
0.0,3.75,0.0,3.0,4.4,0.0,0.0,4.5
0.0,3.75,0.0,3.0,4.4,0.0,0.0,4.5
0.0,3.75,0.0,3.0,4.4,0.0,0.0,4.5
0.0,3.75,0.0,3.0,4.4,0.0,0.0,4.5
0.0,3.75,0.0,3.0,4.4,0.0,0.0,4.5
0.0,3.75,0.0,3.0,4.4,0.0,0.0,4.5
0.0,3.75,0.0,3.0,4.4,0.0,0.0,4.5
0.0,2.5,4.2,0.0,2.5,3.25,4.5,0.0
0.0,2.5,4.2,0.0,2.5,3.25,4.5,0.0
0.0,2.5,4.2,0.0,2.5,3.25,4.5,0.0
0.0,2.5,4.2,0.0,2.5,3.25,4.5,0.0
0.0,2.5,4.2,0.0,2.5,3.25,4.5,0.0
0.0,2.5,4.2,0.0,2.5,3.25,4.5,0.0
0.0,2.5,4.2,0.0,2.5,3.25,4.5,0.0
0.0,2.5,4.2,0.0,2.5,3.25,4.5,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
2.75,2.0,4.0,4.166666666666667,0.0,4.571428571428571,0.0,0.0
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
0.0,4.0,0.0,2.5,4.2,0.0,3.0,4.285714285714286
2.75,3.0,0.0,0.0,4.8,0.0,5.0,0.0
2.75,3.0,0.0,0.0,4.8,0.0,5.0,0.0
2.75,3.0,0.0,0.0,4.8,0.0,5.0,0.0
2.75,3.0,0.0,0.0,4.8,0.0,5.0,0.0
2.75,3.0,0.0,0.0,4.8,0.0,5.0,0.0
2.75,3.0,0.0,0.0,4.8,0.0,5.0,0.0
2.75,3.0,0.0,0.0,4.8,0.0,5.0,0.0
2.75,3.0,0.0,0.0,4.8,0.0,5.0,0.0
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,3.0,3.0,0.0,4.071428571428571,0.0,0.0,4.75
4.5,2.0,0.0,4.5,0.0,2.5,0.0,0.0
4.5,2.0,0.0,4.5,0.0,2.5,0.0,0.0
4.5,2.0,0.0,4.5,0.0,2.5,0.0,0.0
4.5,2.0,0.0,4.5,0.0,2.5,0.0,0.0
4.5,2.0,0.0,4.5,0.0,2.5,0.0,0.0
4.5,2.0,0.0,4.5,0.0,2.5,0.0,0.0
4.5,2.0,0.0,4.5,0.0,2.5,0.0,0.0
4.5,2.0,0.0,4.5,0.0,2.5,0.0,0.0
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
5.0,2.5,2.5,0.0,4.0,0.0,4.333333333333333,4.625
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,2.5,4.5,0.0,4.333333333333333,0.0,0.0,3.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,5.0,2.0,4.0,4.6,2.5,4.071428571428571,5.0
0.0,0.0,4.4,0.0,2.5,0.0,3.375,0.0
0.0,0.0,4.4,0.0,2.5,0.0,3.375,0.0
0.0,0.0,4.4,0.0,2.5,0.0,3.375,0.0
0.0,0.0,4.4,0.0,2.5,0.0,3.375,0.0
0.0,0.0,4.4,0.0,2.5,0.0,3.375,0.0
0.0,0.0,4.4,0.0,2.5,0.0,3.375,0.0
0.0,0.0,4.4,0.0,2.5,0.0,3.375,0.0
0.0,0.0,4.4,0.0,2.5,0.0,3.375,0.0
0.0,0.0,0.0,2.5,5.0,2.0,4.333333333333333,0.0
0.0,0.0,0.0,2.5,5.0,2.0,4.333333333333333,0.0
0.0,0.0,0.0,2.5,5.0,2.0,4.333333333333333,0.0
0.0,0.0,0.0,2.5,5.0,2.0,4.333333333333333,0.0
0.0,0.0,0.0,2.5,5.0,2.0,4.333333333333333,0.0
0.0,0.0,0.0,2.5,5.0,2.0,4.333333333333333,0.0
0.0,0.0,0.0,2.5,5.0,2.0,4.333333333333333,0.0
0.0,0.0,0.0,2.5,5.0,2.0,4.333333333333333,0.0
0.0,0.0,0.0,2.5,5.0,2.0,4.333333333333333,0.0
0.0,0.0,0.0,2.5,4.1,2.5,0.0,0.0
0.0,0.0,0.0,2.5,4.1,2.5,0.0,0.0
0.0,0.0,0.0,2.5,4.1,2.5,0.0,0.0
0.0,0.0,0.0,2.5,4.1,2.5,0.0,0.0
0.0,0.0,0.0,2.5,4.1,2.5,0.0,0.0
0.0,0.0,0.0,2.5,4.1,2.5,0.0,0.0
0.0,0.0,0.0,2.5,4.1,2.5,0.0,0.0
0.0,0.0,0.0,2.5,4.1,2.5,0.0,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
3.0,4.3,0.0,0.0,4.6,0.0,2.75,0.0
0.0,0.0,3.0,2.0,0.0,4.7,2.0,2.0
0.0,0.0,3.0,2.0,0.0,4.7,2.0,2.0
0.0,0.0,3.0,2.0,0.0,4.7,2.0,2.0
0.0,0.0,3.0,2.0,0.0,4.7,2.0,2.0
0.0,0.0,3.0,2.0,0.0,4.7,2.0,2.0
0.0,0.0,3.0,2.0,0.0,4.7,2.0,2.0
0.0,0.0,3.0,2.0,0.0,4.7,2.0,2.0
0.0,0.0,3.0,2.0,0.0,4.7,2.0,2.0
2.5,0.0,4.3,0.0,2.5,0.0,0.0,4.0
2.5,0.0,4.3,0.0,2.5,0.0,0.0,4.0
2.5,0.0,4.3,0.0,2.5,0.0,0.0,4.0
2.5,0.0,4.3,0.0,2.5,0.0,0.0,4.0
2.5,0.0,4.3,0.0,2.5,0.0,0.0,4.0
2.5,0.0,4.3,0.0,2.5,0.0,0.0,4.0
2.5,0.0,4.3,0.0,2.5,0.0,0.0,4.0
2.5,0.0,4.3,0.0,2.5,0.0,0.0,4.0
3.0,0.0,4.5,2.0,3.0,0.0,4.083333333333333,3.0
3.0,0.0,4.5,2.0,3.0,0.0,4.083333333333333,3.0
3.0,0.0,4.5,2.0,3.0,0.0,4.083333333333333,3.0
3.0,0.0,4.5,2.0,3.0,0.0,4.083333333333333,3.0
3.0,0.0,4.5,2.0,3.0,0.0,4.083333333333333,3.0
3.0,0.0,4.5,2.0,3.0,0.0,4.083333333333333,3.0
3.0,0.0,4.5,2.0,3.0,0.0,4.083333333333333,3.0
3.0,0.0,4.5,2.0,3.0,0.0,4.083333333333333,3.0
3.0,0.0,4.5,2.0,3.0,0.0,4.083333333333333,3.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.125,3.5,0.0,0.0,3.7857142857142856,0.0,3.0,5.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.5,0.0,0.0,4.666666666666667,2.5,4.5,3.0,0.0
4.3,0.0,0.0,2.0,3.0,3.0,0.0,4.0
4.3,0.0,0.0,2.0,3.0,3.0,0.0,4.0
4.3,0.0,0.0,2.0,3.0,3.0,0.0,4.0
4.3,0.0,0.0,2.0,3.0,3.0,0.0,4.0
4.3,0.0,0.0,2.0,3.0,3.0,0.0,4.0
4.3,0.0,0.0,2.0,3.0,3.0,0.0,4.0
4.3,0.0,0.0,2.0,3.0,3.0,0.0,4.0
4.3,0.0,0.0,2.0,3.0,3.0,0.0,4.0
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
0.0,4.25,4.416666666666667,0.0,3.25,4.375,3.0,4.583333333333333
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.375,2.5,4.2,3.0,4.0,0.0,3.928571428571429,3.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.0,2.0,0.0,4.0,0.0,0.0,3.875,2.5
4.375,3.0,4.083333333333333,3.5,0.0,2.5,0.0,0.0
4.375,3.0,4.083333333333333,3.5,0.0,2.5,0.0,0.0
4.375,3.0,4.083333333333333,3.5,0.0,2.5,0.0,0.0
4.375,3.0,4.083333333333333,3.5,0.0,2.5,0.0,0.0
4.375,3.0,4.083333333333333,3.5,0.0,2.5,0.0,0.0
4.375,3.0,4.083333333333333,3.5,0.0,2.5,0.0,0.0
4.375,3.0,4.083333333333333,3.5,0.0,2.5,0.0,0.0
4.375,3.0,4.083333333333333,3.5,0.0,2.5,0.0,0.0
4.375,3.0,4.083333333333333,3.5,0.0,2.5,0.0,0.0
4.375,3.0,4.083333333333333,3.5,0.0,2.5,0.0,0.0
